"","Sample","Dataset","Sea","Sequencing","Date","Year","Month","Depth_type","Size","Depth","Latitude","Longitude","T","S","O2","pH","NO3","NO2","NH4","PO4","SIOH4","Chla","Depth_type2"
"762","MP0326","Malaspina","Subtropical ocean","Illumina","05/01/2011",2011,"January","DEEP","0.8-20",3942,-9.128,-30.188,1.9,34.84,NA,NA,NA,NA,NA,1.65,61.77,NA,"BATHY"
"763","MalaSurf_MD486.","Malaspina","Subtropical ocean","Illumina","06/01/2011",2011,"January","SRF","0.2-3.0",3,-24.792,-33.476,26.67,36.63,NA,NA,0.26,0,NA,0.005,1.03,0.082,"SRF"
"764","MalaSurf_MD506.","Malaspina","Subtropical ocean","Illumina","07/01/2011",2011,"January","SRF","0.2-3.0",3,-25.427,-30.07,25.64,36.59,NA,NA,0.336,0.005,NA,-0.002,0.902,0.097,"SRF"
"765","MalaSurf_MD528.","Malaspina","Subtropical ocean","Illumina","08/01/2011",2011,"January","SRF","0.2-3.0",3,-25.868,-27.567,25.19,36.5,NA,NA,NA,NA,NA,0.157,0.997,0.078,"SRF"
"766","MP0372","Malaspina","Subtropical ocean","Illumina","08/01/2011",2011,"January","DEEP","0.2-0.8",3942,-15.831,-33.403,1.77,34.83,NA,NA,NA,NA,NA,1.61,63.35,NA,"BATHY"
"767","MP0371","Malaspina","Subtropical ocean","Illumina","08/01/2011",2011,"January","DEEP","0.8-20",3942,-15.831,-33.403,1.77,34.83,NA,NA,NA,NA,NA,1.61,63.35,NA,"BATHY"
"768","MalaSurf_MD550.","Malaspina","Subtropical ocean","Illumina","09/01/2011",2011,"January","SRF","0.2-3.0",3,-26.947,-21.4,24.23,36.43,NA,NA,0.193,0.021,NA,0.099,1.452,0.094,"SRF"
"769","MalaSurf_MD575.","Malaspina","Subtropical ocean","Illumina","10/01/2011",2011,"January","SRF","0.2-3.0",3,-27.553,-18.089,23.56,36.22,NA,NA,0.098,0.036,NA,0.101,1.352,0.036,"SRF"
"770","MalaSurf_MD591.","Malaspina","Subtropical ocean","Illumina","11/01/2011",2011,"January","SRF","0.2-3.0",3,-28.091,-14.791,23.57,36.53,NA,NA,NA,NA,NA,0.208,1.423,0.035,"SRF"
"771","MP0441","Malaspina","Subtropical ocean","Illumina","11/01/2011",2011,"January","DEEP","0.2-0.8",3847,-22.955,-36.925,0.83,34.73,NA,NA,NA,NA,NA,NA,NA,NA,"BATHY"
"772","MP0440","Malaspina","Subtropical ocean","Illumina","11/01/2011",2011,"January","DEEP","0.8-20",3847,-22.955,-36.925,0.83,34.73,NA,NA,NA,NA,NA,NA,NA,NA,"BATHY"
"773","MalaSurf_MD621.","Malaspina","Subtropical ocean","Illumina","12/01/2011",2011,"January","SRF","0.2-3.0",3,-28.649,-11.812,23.34,36.39,NA,NA,0.288,0.004,NA,0.141,1.021,0.035,"SRF"
"774","MalaSurf_MD646.","Malaspina","Subtropical ocean","Illumina","13/01/2011",2011,"January","SRF","0.2-3.0",3,-29.767,-5.315,22.29,36.13,NA,NA,0.319,0.031,NA,0.147,0.748,0.04,"SRF"
"775","MalaSurf_MD664.","Malaspina","Subtropical ocean","Illumina","14/01/2011",2011,"January","SRF","0.2-3.0",3,-30.262,-2.435,22.48,35.99,NA,NA,NA,0.007,NA,0.165,2.309,0.034,"SRF"
"776","MalaSurf_MD684.","Malaspina","Subtropical ocean","Illumina","15/01/2011",2011,"January","SRF","0.2-3.0",3,-30.882,0.968,21.66,35.96,NA,NA,0.355,0.012,NA,0.174,0.651,0.06,"SRF"
"777","MalaSurf_MD712.","Malaspina","Subtropical ocean","Illumina","16/01/2011",2011,"January","SRF","0.2-3.0",3,-31.308,3.749,21.19,35.81,NA,NA,0.337,0,NA,0.106,1.313,0.041,"SRF"
"778","MalaSurf_MD734.","Malaspina","Subtropical ocean","Illumina","17/01/2011",2011,"January","SRF","0.2-3.0",3,-31.832,6.857,20.9,35.79,NA,NA,0.004,0.024,NA,0.122,1.011,0.058,"SRF"
"779","MalaSurf_MD753.","Malaspina","Subtropical ocean","Illumina","18/01/2011",2011,"January","SRF","0.2-3.0",3,-32.813,12.769,20.44,35.48,NA,NA,0.507,0.003,NA,0.138,0.905,0.064,"SRF"
"780","MalaSurf_MD778.","Malaspina","Subtropical ocean","Illumina","19/01/2011",2011,"January","SRF","0.2-3.0",3,-33.233,15.34,20.66,35.56,NA,NA,0.139,0.013,NA,0.117,6.495,0.222,"SRF"
"781","MalaSurf_MD806.","Malaspina","Subtropical ocean","Illumina","20/01/2011",2011,"January","SRF","0.2-3.0",3,-35.136,25.563,22.56,35.39,NA,NA,NA,NA,NA,0.325,5.238,0.647,"SRF"
"782","MalaSurf_MD834.","Malaspina","Subtropical ocean","Illumina","21/01/2011",2011,"January","SRF","0.2-3.0",3,-34.837,27.549,26,35.31,NA,NA,0.431,NA,NA,0.072,1.688,0.173,"SRF"
"783","MalaSurf_MD854.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","SRF","0.2-3.0",3,-34.44,31.112,23.25,35.54,NA,NA,0.299,NA,NA,0.014,0.91,0.091,"SRF"
"784","MalaVP_DNA_D514.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","SRF","0.2-3.0",3,-25.868,-27.567,25.19,36.5,NA,NA,NA,NA,NA,0.157,0.997,0.078,"SRF"
"785","MalaVP_DNA_D516.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","DEEP","0.2-3.0",4000,-25.868,-27.567,1.63,34.81,NA,NA,26.086,-0.005,NA,1.77,53.272,NA,"BATHY"
"786","MalaVP_DNA_D518.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","DEEP","0.2-3.0",3300,-25.868,-27.567,2.53,34.9,NA,NA,21.193,0.001,NA,1.485,33.81,NA,"BATHY"
"787","MalaVP_DNA_D520.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","DEEP","0.2-3.0",2400,-25.868,-27.567,2.98,34.93,NA,NA,21.403,0.001,NA,1.442,28.188,NA,"BATHY"
"788","MalaVP_DNA_D522.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","DEEP","0.2-3.0",850,-25.868,-27.567,4.53,34.35,NA,NA,30.574,NA,NA,2.087,26.814,NA,"MESO"
"789","MalaVP_DNA_D524.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","DEEP","0.2-3.0",550,-25.868,-27.567,9.32,34.72,NA,NA,NA,NA,NA,1.419,9.992,NA,"MESO"
"790","MalaVP_DNA_D526.","Malaspina","Subtropical ocean","Illumina","22/01/2011",2011,"January","DCM","0.2-3.0",130,-25.868,-27.567,19.28,36.21,NA,NA,0.061,0.068,NA,0.053,1.35,0.303,"DCM"
"791","MalaSurf_MD876.","Malaspina","Subtropical ocean","Illumina","23/01/2011",2011,"January","SRF","0.2-3.0",3,-33.907,37.042,23.49,35.65,NA,NA,0.298,NA,NA,0,1.426,NA,"SRF"
"792","MalaSurf_MD897.","Malaspina","Subtropical ocean","Illumina","24/01/2011",2011,"January","SRF","0.2-3.0",3,-33.563,39.885,24.1,35.59,NA,NA,NA,NA,NA,0.212,3.57,0.106,"SRF"
"793","MP0556","Malaspina","Subtropical ocean","Illumina","24/01/2011",2011,"January","DEEP","0.2-0.8",3200,-26.947,-21.4,2.57,34.91,NA,NA,22.16,0,NA,1.43,35.13,NA,"BATHY"
"794","MalaSurf_MD916.","Malaspina","Subtropical ocean","Illumina","25/01/2011",2011,"January","SRF","0.2-3.0",3,-33.194,43.248,23.33,35.53,NA,NA,NA,NA,NA,NA,NA,0.139,"SRF"
"795","MalaSurf_MD940.","Malaspina","Subtropical ocean","Illumina","26/01/2011",2011,"January","SRF","0.2-3.0",3,-30.055,61.431,24.92,35.23,NA,NA,0.496,0,NA,0,0.598,0.098,"SRF"
"796","MP0627","Malaspina","Subtropical ocean","Illumina","27/01/2011",2011,"January","DEEP","0.2-0.8",3650,-28.649,-11.812,2.38,34.86,NA,NA,22.34,0.02,NA,1.22,49.06,NA,"BATHY"
"797","MalaSurf_MD962.","Malaspina","Subtropical ocean","Illumina","27/01/2011",2011,"January","SRF","0.2-3.0",3,-27.978,63.248,25.92,35.33,NA,NA,NA,0,NA,0.032,2.405,0.085,"SRF"
"798","MalaSurf_MD985.","Malaspina","Subtropical ocean","Illumina","28/01/2011",2011,"January","SRF","0.2-3.0",3,-28.128,66.493,25.34,35.42,NA,NA,0.361,0.006,NA,0.015,1.003,0.063,"SRF"
"799","MalaSurf_MD1013.","Malaspina","Subtropical ocean","Illumina","29/01/2011",2011,"January","SRF","0.2-3.0",3,-29.354,69.4,25.3,35.58,NA,NA,0.375,0,NA,0.006,2.319,0.056,"SRF"
"800","MalaSurf_MD1035.","Malaspina","Subtropical ocean","Illumina","30/01/2011",2011,"January","SRF","0.2-3.0",3,-29.561,72.444,24.47,35.79,NA,NA,0.427,0,NA,0,1.503,NA,"SRF"
"801","MalaVP_DNA_D670.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","SRF","0.2-3.0",3,-30.882,0.968,21.66,35.96,NA,NA,0.355,0.012,NA,0.174,0.651,0.06,"SRF"
"802","MalaVP_DNA_D672.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","DEEP","0.2-3.0",4000,-30.882,0.968,1.71,34.8,NA,NA,21.928,0.015,NA,1.841,57.179,NA,"BATHY"
"803","MalaVP_DNA_D674.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","DEEP","0.2-3.0",3080,-30.882,0.968,2.32,34.86,NA,NA,21.328,0.005,NA,1.622,49.131,NA,"BATHY"
"804","MalaVP_DNA_D676.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","DEEP","0.2-3.0",1290,-30.882,0.968,3.1,34.57,NA,NA,28.337,NA,NA,2.346,50.526,NA,"BATHY"
"805","MalaVP_DNA_D678.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","DEEP","0.2-3.0",800,-30.882,0.968,4.65,34.33,NA,NA,26.503,0.016,NA,2.04,26.872,NA,"MESO"
"806","MalaVP_DNA_D680.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","DEEP","0.2-3.0",540,-30.882,0.968,8.5,34.63,NA,NA,20.94,0.017,NA,1.56,12.621,NA,"MESO"
"807","MalaVP_DNA_D682.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","DCM","0.2-3.0",110,-30.882,0.968,16.46,35.6,NA,NA,0.948,0.051,NA,0.233,1.411,0.278,"DCM"
"808","MalaSurf_MD1042.","Malaspina","Subtropical ocean","Illumina","31/01/2011",2011,"January","SRF","0.2-3.0",3,-29.904,76.093,24.56,35.69,NA,NA,0.394,0.008,NA,0,1.658,0.052,"SRF"
"809","MalaSurf_MD1080.","Malaspina","Subtropical ocean","Illumina","01/02/2011",2011,"February","SRF","0.2-3.0",3,-29.828,79.611,23.13,36.03,NA,NA,0.592,0,NA,0.025,1.251,0.038,"SRF"
"810","MP0740","Malaspina","Subtropical ocean","Illumina","02/02/2011",2011,"February","DEEP","0.2-0.8",4000,-31.832,6.857,1.82,34.81,NA,NA,32.26,NA,NA,1.65,66.22,NA,"BATHY"
"811","MP0739","Malaspina","Subtropical ocean","Illumina","02/02/2011",2011,"February","DEEP","0.8-20",4000,-31.832,6.857,1.82,34.81,NA,NA,32.26,NA,NA,1.65,66.22,NA,"BATHY"
"812","MalaSurf_MD1100.","Malaspina","Subtropical ocean","Illumina","02/02/2011",2011,"February","SRF","0.2-3.0",3,-29.811,82.623,22.43,36.14,NA,NA,0.36,0.007,NA,0.005,1.076,0.039,"SRF"
"813","MalaSurf_MD1125.","Malaspina","Subtropical ocean","Illumina","03/02/2011",2011,"February","SRF","0.2-3.0",3,-29.749,86.257,22.48,35.96,NA,NA,0.123,0,NA,0.018,2.247,0.035,"SRF"
"814","MP0758","Malaspina","Subtropical ocean","Illumina","04/02/2011",2011,"February","DEEP","0.8-20",4000,-32.813,12.769,1.22,34.75,NA,NA,NA,NA,NA,NA,NA,NA,"BATHY"
"815","MalaSurf_MD1143.","Malaspina","Subtropical ocean","Illumina","04/02/2011",2011,"February","SRF","0.2-3.0",3,-29.627,92.984,23.08,35.44,NA,NA,0.058,0.015,NA,0.18,2.15,0.049,"SRF"
"816","MalaSurf_MD1176.","Malaspina","Subtropical ocean","Illumina","05/02/2011",2011,"February","SRF","0.2-3.0",3,-29.574,96.407,21.74,35.79,NA,NA,0.264,0,NA,0.006,1.858,0.068,"SRF"
"817","MalaSurf_MD1186.","Malaspina","Subtropical ocean","Illumina","06/02/2011",2011,"February","SRF","0.2-3.0",3,-30.333,103.308,21.74,35.57,NA,NA,0.123,0.002,NA,0,1.8,0.064,"SRF"
"818","MalaSurf_MD1209.","Malaspina","Subtropical ocean","Illumina","07/02/2011",2011,"February","SRF","0.2-3.0",3,-30.328,103.317,21.78,35.76,NA,NA,0.062,0.005,NA,0.045,1.299,0.1,"SRF"
"819","MalaSurf_MD1222.","Malaspina","Subtropical ocean","Illumina","08/02/2011",2011,"February","SRF","0.2-3.0",3,-30.811,107.237,23.05,35.53,NA,NA,0.003,0.01,NA,0.039,0.998,0.162,"SRF"
"820","MalaSurf_MD1246.","Malaspina","Subtropical ocean","Illumina","09/02/2011",2011,"February","SRF","0.2-3.0",3,-31.134,110.207,22.99,35.49,NA,NA,0.82,0.006,NA,0.025,1.998,0.102,"SRF"
"821","MalaSurf_MD1254.","Malaspina","Subtropical ocean","Illumina","10/02/2011",2011,"February","SRF","0.2-3.0",3,-31.554,113.467,24.8,35.34,NA,NA,0.785,0.001,NA,0.048,1.71,0.119,"SRF"
"822","MalaSurf_MD1260.","Malaspina","Subtropical ocean","Illumina","11/02/2011",2011,"February","SRF","0.2-3.0",3,-31.554,113.467,24.8,35.34,NA,NA,0.785,0.001,NA,0.048,1.71,0.119,"SRF"
"823","MalaSurf_MD1293.","Malaspina","Subtropical ocean","Illumina","12/02/2011",2011,"February","SRF","0.2-3.0",3,-35.983,117.407,21.36,35.54,NA,NA,0.792,0.007,NA,0.015,1.283,0.128,"SRF"
"824","MalaSurf_MD1302.","Malaspina","Subtropical ocean","Illumina","13/02/2011",2011,"February","SRF","0.2-3.0",3,-36.639,120.856,19.55,35.61,NA,NA,0.096,0.02,NA,0.042,0.71,0.105,"SRF"
"825","MalaSurf_MD1318.","Malaspina","Subtropical ocean","Illumina","14/02/2011",2011,"February","SRF","0.2-3.0",3,-37.239,124.898,18.18,35.44,NA,NA,0.361,0,NA,0,0.501,0.15,"SRF"
"826","MalaSurf_MD1324.","Malaspina","Subtropical ocean","Illumina","15/02/2011",2011,"February","SRF","0.2-3.0",3,-37.239,124.898,18.18,35.44,NA,NA,0.361,0,NA,0,0.501,0.15,"SRF"
"827","MalaSurf_MD1331.","Malaspina","Subtropical ocean","Illumina","16/02/2011",2011,"February","SRF","0.2-3.0",3,-37.889,127.75,17.5,35.21,NA,NA,0.218,0.007,NA,0.079,0.098,0.172,"SRF"
"828","MalaSurf_MD1354.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","SRF","0.2-3.0",3,-38.578,131.507,17.63,35.41,NA,NA,0.186,0.009,NA,0.173,0.057,0.177,"SRF"
"829","MalaVP_DNA_D862.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","SRF","0.2-3.0",3,-33.907,37.042,23.49,35.65,NA,NA,0.298,0,NA,0,1.426,NA,"SRF"
"830","MalaVP_DNA_D864.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","DEEP","0.2-3.0",4000,-33.907,37.042,1.11,34.74,NA,NA,31.829,0,NA,1.981,106.345,NA,"BATHY"
"831","MalaVP_DNA_D866.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","DEEP","0.2-3.0",3000,-33.907,37.042,2.27,34.81,NA,NA,31.517,0,NA,1.608,76.06,NA,"BATHY"
"832","MalaVP_DNA_D868.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","DEEP","0.2-3.0",1200,-33.907,37.042,5.31,34.43,NA,NA,31.883,0,NA,2.206,54.793,NA,"BATHY"
"833","MalaVP_DNA_D870.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","DEEP","0.2-3.0",800,-33.907,37.042,10.08,34.82,NA,NA,19.722,0,NA,0.828,8.23,NA,"MESO"
"834","MalaVP_DNA_D872.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","DEEP","0.2-3.0",450,-33.907,37.042,13.54,35.29,NA,NA,NA,0,NA,0.78,6.151,NA,"MESO"
"835","MalaVP_DNA_D874.","Malaspina","Subtropical ocean","Illumina","17/02/2011",2011,"February","DCM","0.2-3.0",86,-33.907,37.042,19.23,35.57,NA,NA,1.042,0,NA,0.096,1.963,NA,"DCM"
"836","MalaSurf_MD1368.","Malaspina","Subtropical ocean","Illumina","18/02/2011",2011,"February","SRF","0.2-3.0",3,-39.243,135.139,16.49,35.27,NA,NA,0.131,0,NA,0.227,0.518,0.24,"SRF"
"837","MP0900","Malaspina","Subtropical ocean","Illumina","18/02/2011",2011,"February","DEEP","0.8-20",4000,-33.563,39.885,1.16,34.74,NA,NA,NA,NA,NA,NA,NA,NA,"BATHY"
"838","MalaSurf_MD1398.","Malaspina","Subtropical ocean","Illumina","19/02/2011",2011,"February","SRF","0.2-3.0",3,-39.867,138.735,15.94,35.17,NA,NA,0.031,0,NA,0.107,0,0.355,"SRF"
"839","MalaSurf_MD1421.","Malaspina","Subtropical ocean","Illumina","20/02/2011",2011,"February","SRF","0.2-3.0",3,-40.55,142.497,15.75,34.99,NA,NA,0,0,NA,0.116,0,0.517,"SRF"
"840","MalaSurf_MD1425.","Malaspina","Subtropical ocean","Illumina","21/02/2011",2011,"February","SRF","0.2-3.0",3,-38.621,150.417,21.14,35.47,NA,NA,0.052,0.012,NA,0.273,0.115,0.355,"SRF"
"841","MalaSurf_MD1459.","Malaspina","Subtropical ocean","Illumina","22/02/2011",2011,"February","SRF","0.2-3.0",3,-36.642,151.006,21.64,35.58,NA,NA,0.403,0.005,NA,0.141,0.378,0.322,"SRF"
"842","MalaSurf_MD1475.","Malaspina","Subtropical ocean","Illumina","23/02/2011",2011,"February","SRF","0.2-3.0",5,-34.056,176.016,21.04,35.51,NA,NA,0.034,NA,NA,0.273,0.182,0.118,"SRF"
"843","MalaSurf_MD1479.","Malaspina","Subtropical ocean","Illumina","24/02/2011",2011,"February","SRF","0.2-3.0",5,-28.406,179.141,24.23,35.62,NA,NA,NA,NA,NA,NA,NA,NA,"SRF"
"844","MP0959","Malaspina","Subtropical ocean","Illumina","25/02/2011",2011,"February","DEEP","0.8-20",3500,-27.978,63.248,1.59,34.72,NA,NA,44.03,NA,NA,2,127.46,NA,"BATHY"
"845","MalaSurf_MD1490.","Malaspina","Subtropical ocean","Illumina","25/02/2011",2011,"February","SRF","0.2-3.0",3,-25.49,-179.524,23.99,35.59,NA,NA,0.139,0.012,NA,0.086,0.668,0.13,"SRF"
"846","MalaSurf_MD1517.","Malaspina","Subtropical ocean","Illumina","26/02/2011",2011,"February","SRF","0.2-3.0",3,-23.377,-178.211,26.67,35.28,NA,NA,0.285,0,NA,0.255,0.109,0.162,"SRF"
"847","MalaVP_DNA_D1001.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","DEEP","0.2-3.0",4000,-29.354,69.4,1.13,34.71,NA,NA,25.588,NA,NA,1.597,127.284,NA,"BATHY"
"848","MalaVP_DNA_D1003.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","DEEP","0.2-3.0",2500,-29.354,69.4,1.94,34.73,NA,NA,31.289,NA,NA,2.162,110.951,NA,"BATHY"
"849","MalaVP_DNA_D1005.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","DEEP","0.2-3.0",1065,-29.354,69.4,4.93,34.4,NA,NA,15.558,NA,NA,0.926,12.42,NA,"BATHY"
"850","MalaVP_DNA_D1007.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","DEEP","0.2-3.0",715,-29.354,69.4,9.74,34.75,NA,NA,13.065,NA,NA,1.118,4.574,NA,"MESO"
"851","MalaVP_DNA_D1009.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","DEEP","0.2-3.0",400,-29.354,69.4,12.42,35.15,NA,NA,10.91,NA,NA,0.713,3.707,NA,"MESO"
"852","MalaVP_DNA_D1011.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","DCM","0.2-3.0",130,-29.354,69.4,17.34,35.65,NA,NA,0.625,0,NA,0.136,1.573,0.278,"DCM"
"853","MalaVP_DNA_D999.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","SRF","0.2-3.0",3,-29.354,69.4,25.3,35.58,NA,NA,0.375,0,NA,0.006,2.319,0.056,"SRF"
"854","MalaSurf_MD1537.","Malaspina","Subtropical ocean","Illumina","27/02/2011",2011,"February","SRF","0.2-3.0",3,-18.561,-175.823,28.54,34.57,NA,NA,0.071,0,NA,0.031,0.154,0.183,"SRF"
"855","MalaSurf_MD1559.","Malaspina","Subtropical ocean","Illumina","28/02/2011",2011,"February","SRF","0.2-3.0",3,-15.903,-174.487,29.12,34.43,NA,NA,0.16,0,NA,0.037,0.183,0.101,"SRF"
"856","MalaSurf_MD1589.","Malaspina","Subtropical ocean","Illumina","01/03/2011",2011,"March","SRF","0.2-3.0",3,-13.531,-173.372,29.31,34.95,NA,NA,0.027,0,NA,0.089,0.171,0.086,"SRF"
"857","MalaSurf_MD1607.","Malaspina","Subtropical ocean","Illumina","02/03/2011",2011,"March","SRF","0.2-3.0",3,-11.242,-172.63,29.25,35.2,NA,NA,NA,NA,NA,NA,NA,0.063,"SRF"
"858","MalaSurf_MD1629.","Malaspina","Subtropical ocean","Illumina","03/03/2011",2011,"March","SRF","0.2-3.0",3,-9.474,-172.298,29.14,35.24,NA,NA,0.07,0,NA,0.052,0.853,0.067,"SRF"
"859","MalaSurf_MD1672.","Malaspina","Subtropical ocean","Illumina","04/03/2011",2011,"March","SRF","0.2-3.0",3,-3.41,-169.463,28.13,35.39,NA,NA,2.316,0.102,NA,0.299,1.318,0.193,"SRF"
"860","MalaSurf_MD1700.","Malaspina","Subtropical ocean","Illumina","05/03/2011",2011,"March","SRF","0.2-3.0",3,-1.303,-168.354,27.49,35.39,NA,NA,2.952,0.313,NA,0.299,1.615,0.219,"SRF"
"861","MP1140","Malaspina","Subtropical ocean","Illumina","06/03/2011",2011,"March","DEEP","0.8-20",2400,-29.627,92.984,1.99,34.73,NA,NA,29.53,NA,NA,2.17,101.97,NA,"BATHY"
"862","MalaVP_DNA_D1156.","Malaspina","Subtropical ocean","Illumina","06/03/2011",2011,"March","DEEP","0.2-3.0",2600,-29.574,96.407,1.79,34.73,NA,NA,NA,NA,NA,NA,NA,NA,"BATHY"
"863","MalaVP_DNA_D1158.","Malaspina","Subtropical ocean","Illumina","06/03/2011",2011,"March","DEEP","0.2-3.0",950,-29.574,96.407,4.99,34.37,NA,NA,27.565,NA,NA,1.965,29.675,NA,"MESO"
"864","MalaVP_DNA_D1160.","Malaspina","Subtropical ocean","Illumina","06/03/2011",2011,"March","DEEP","0.2-3.0",1790,-29.574,96.407,2.69,34.68,NA,NA,30.906,NA,NA,2.317,95.331,NA,"BATHY"
"865","MalaSurf_MD1724.","Malaspina","Subtropical ocean","Illumina","06/03/2011",2011,"March","SRF","0.2-3.0",3,1.599,-166.85,27.22,35.1,NA,NA,2.74,NA,NA,0.303,1.564,0.313,"SRF"
"866","MalaVP_DNA_D1168.","Malaspina","Subtropical ocean","Illumina","07/03/2011",2011,"March","DEEP","0.2-3.0",650,-29.574,96.407,9.21,34.67,NA,NA,15.454,NA,NA,0.622,5.186,NA,"MESO"
"867","MalaVP_DNA_D1170.","Malaspina","Subtropical ocean","Illumina","07/03/2011",2011,"March","SRF","0.2-3.0",3,-29.574,96.407,21.74,35.79,NA,NA,0.264,0,NA,0.006,1.858,0.068,"SRF"
"868","MalaVP_DNA_D1172.","Malaspina","Subtropical ocean","Illumina","07/03/2011",2011,"March","DCM","0.2-3.0",115,-29.574,96.407,16,35.68,NA,NA,0.478,NA,NA,0.081,0.999,0.286,"DCM"
"869","MalaVP_DNA_D1180.","Malaspina","Subtropical ocean","Illumina","07/03/2011",2011,"March","DEEP","0.2-3.0",420,-29.574,96.407,10.8,34.89,NA,NA,4.968,NA,NA,0.405,1.512,NA,"MESO"
"870","MalaSurf_MD1744.","Malaspina","Subtropical ocean","Illumina","07/03/2011",2011,"March","SRF","0.2-3.0",3,3.748,-165.773,27.58,35,NA,NA,1.785,0.15,NA,0.273,1.529,0.353,"SRF"
"871","MalaSurf_MD1772.","Malaspina","Subtropical ocean","Illumina","08/03/2011",2011,"March","SRF","0.2-3.0",3,6.992,-164.372,27.35,34.83,NA,NA,0.364,0.002,NA,0.027,0.833,0.281,"SRF"
"872","MP1201","Malaspina","Subtropical ocean","Illumina","09/03/2011",2011,"March","DEEP","0.8-20",4000,-30.328,103.317,1.11,34.72,NA,NA,26.97,NA,NA,2.27,125.86,NA,"BATHY"
"873","MalaSurf_MD1798.","Malaspina","Subtropical ocean","Illumina","09/03/2011",2011,"March","SRF","0.2-3.0",3,9.201,-163.495,26.89,34.85,NA,NA,0.057,0,NA,0.025,0.677,0.293,"SRF"
"874","MalaSurf_MD1811.","Malaspina","Subtropical ocean","Illumina","10/03/2011",2011,"March","SRF","0.2-3.0",3,11.593,-162.41,26.35,34.57,NA,NA,0.031,0.002,NA,0.019,0.473,0.082,"SRF"
"875","MP1242","Malaspina","Subtropical ocean","Illumina","11/03/2011",2011,"March","DEEP","0.2-0.8",4000,-31.134,110.207,1.3,34.72,NA,NA,23.68,NA,NA,1.96,126.96,NA,"BATHY"
"876","MalaSurf_MD1857.","Malaspina","Subtropical ocean","Illumina","11/03/2011",2011,"March","SRF","0.2-3.0",3,21.89,-155.664,24.65,34.76,NA,NA,0.064,0,NA,0.019,1.647,0.16,"SRF"
"877","MalaSurf_MD1885.","Malaspina","Subtropical ocean","Illumina","12/03/2011",2011,"March","SRF","0.2-3.0",3,21.57,-153.418,24.55,34.94,NA,NA,0.078,0.033,NA,0.154,2.181,0.186,"SRF"
"878","MalaSurf_MD1887.","Malaspina","Subtropical ocean","Illumina","13/03/2011",2011,"March","SRF","0.2-3.0",3,21.064,-150.319,24.02,34.57,NA,NA,0.027,0,NA,0.081,0.734,0.093,"SRF"
"879","MalaSurf_MD1928.","Malaspina","Subtropical ocean","Illumina","14/03/2011",2011,"March","SRF","0.2-3.0",3,20.784,-148.269,23.86,34.61,NA,NA,0.035,0,NA,0.003,0.408,NA,"SRF"
"880","MalaSurf_MD1956.","Malaspina","Subtropical ocean","Illumina","15/03/2011",2011,"March","SRF","0.2-3.0",3,19.892,-141.59,23.39,34.64,NA,NA,0.023,0.004,NA,0.171,1.047,0.123,"SRF"
"881","MalaSurf_MD1964.","Malaspina","Subtropical ocean","Illumina","16/03/2011",2011,"March","SRF","0.2-3.0",3,19.279,-138.965,22.35,34.81,NA,NA,0.243,0,NA,0.129,0.679,0.096,"SRF"
"882","MalaSurf_MD2004.","Malaspina","Subtropical ocean","Illumina","17/03/2011",2011,"March","SRF","0.2-3.0",3,18.653,-136.178,22.73,34.71,NA,NA,0.11,0,NA,0.147,0.768,0.148,"SRF"
"883","MalaSurf_MD2008.","Malaspina","Subtropical ocean","Illumina","18/03/2011",2011,"March","SRF","0.2-3.0",3,18.028,-133.26,22.02,34.86,NA,NA,0.034,0.003,NA,0.209,0.901,0.14,"SRF"
